acnotype,acno,acnoname,acnobnkcd,acnobnknm,cnprtacnotype,cnprtacno,cnprtname,cnprtbnkcd,cnprtbnknm,tranymd,tranprcssyms,rapdstcd,prdctctrcnth,transerno,ecaltrancncdcd,chnldstcd,chnidtalsbzwkdstcd,tranamt,cshtrferdstcd,hndinbnkcd,hndinbrncd,tranafbal,acncustidnfr,acncustmgtno,ntrcsumrydstcd,sumry,cardno,tranuno
01,110555666777,이민수,020,우리은행,01,110111000999,권나연,088,신한은행,20250402,20250402153105633952,1,1,113120,0,01,01,2177079,0,020,6789,3078883,C000000003,00003,002,물품대금,,U112269
01,110222333444,윤서준,081,하나은행,01,110222111000,안유진,011,농협은행,20251211,20251211103228521395,2,1,113121,0,04,01,71480,0,081,3456,6569026,C000000008,00008,001,서비스비용,,U896514
01,110222111000,안유진,011,농협은행,01,110222333444,윤서준,081,하나은행,20251211,20251211103228521395,1,1,113122,0,04,01,71480,0,011,0123,1751163,C000000014,00014,002,서비스비용,,U639544
01,110888777666,오채원,088,신한은행,01,110222333444,윤서준,081,하나은행,20250527,20250527152240012335,2,1,113123,0,01,01,1801225,0,088,0123,4988863,C000000012,00012,001,보험료,,U165058
01,110222333444,윤서준,081,하나은행,01,110888777666,오채원,088,신한은행,20250527,20250527152240012335,1,1,113124,0,01,01,1801225,0,081,6789,8370251,C000000008,00008,002,보험료,,U659370
01,110888777666,오채원,088,신한은행,01,110444333222,장민석,020,우리은행,20250422,20250422093921838464,2,1,113125,0,04,01,81134,0,088,9012,4907729,C000000012,00012,001,회비,,U304685
01,110444333222,장민석,020,우리은행,01,110888777666,오채원,088,신한은행,20250422,20250422093921838464,1,1,113126,0,04,01,81134,0,020,8901,1721499,C000000016,00016,002,회비,,U835600
01,110555666777,이민수,020,우리은행,01,110777888999,조은비,088,신한은행,20250312,20250312122520608208,2,1,113127,0,02,01,349219,0,020,7890,2729664,C000000003,00003,001,교육비,,U491341
01,110777888999,조은비,088,신한은행,01,110555666777,이민수,020,우리은행,20250312,20250312122520608208,1,1,113128,0,02,01,349219,0,088,9012,-1434160,C000000007,00007,002,교육비,,U277476
01,110333444555,임도현,020,우리은행,01,110987654321,박영희,004,국민은행,20251103,20251103124036760480,2,1,113129,0,01,01,285601,0,020,5678,13858292,C000000011,00011,001,카드대금,,U958768
01,110987654321,박영희,004,국민은행,01,110333444555,임도현,020,우리은행,20251103,20251103124036760480,1,1,113130,0,01,01,285601,0,004,3456,1993758,C000000002,00002,002,카드대금,,U305473
01,110444555666,강민지,020,우리은행,01,110333444555,임도현,020,우리은행,20250506,20250506143721461437,2,1,113131,0,01,01,13700,0,020,6789,3011550,C000000006,00006,001,보험료,,U663218
01,110333444555,임도현,020,우리은행,01,110444555666,강민지,020,우리은행,20250506,20250506143721461437,1,1,113132,0,01,01,13700,0,020,5678,13871992,C000000011,00011,002,보험료,,U273506
01,110999888777,배수지,011,농협은행,01,110555666777,이민수,020,우리은행,20251029,20251029091951875886,2,1,113133,0,01,01,61408,0,011,8901,11889718,C000000019,00019,001,상환금,,U652337
01,110555666777,이민수,020,우리은행,01,110999888777,배수지,011,농협은행,20251029,20251029091951875886,1,1,113134,0,01,01,61408,0,020,6789,2791072,C000000003,00003,002,상환금,,U558846
01,110222333444,윤서준,081,하나은행,01,110111222333,정수민,004,국민은행,20250508,20250508130506640010,2,1,113135,0,04,01,33564,0,081,4567,8336687,C000000008,00008,001,물품대금,,U801162
01,110111222333,정수민,004,국민은행,01,110222333444,윤서준,081,하나은행,20250508,20250508130506640010,1,1,113136,0,04,01,33564,0,004,2345,21784312,C000000005,00005,002,물품대금,,U239595
01,110444555666,강민지,020,우리은행,01,110444333222,장민석,020,우리은행,20250602,20250602094044544683,2,1,113137,0,02,01,134430,0,020,8901,2877120,C000000006,00006,001,생활비,,U757233
01,110444333222,장민석,020,우리은행,01,110444555666,강민지,020,우리은행,20250602,20250602094044544683,1,1,113138,0,02,01,134430,0,020,5678,1855929,C000000016,00016,002,생활비,,U402626
01,110666777888,한지우,011,농협은행,01,110999888777,배수지,011,농협은행,20250120,20250120132209785733,2,1,113139,0,04,01,92225,0,011,8901,8675692,C000000009,00009,001,물품대금,,U254754
01,110999888777,배수지,011,농협은행,01,110666777888,한지우,011,농협은행,20250120,20250120132209785733,1,1,113140,0,04,01,92225,0,011,8901,11981943,C000000019,00019,002,물품대금,,U898717
01,110555444333,서준호,081,하나은행,01,110222333444,윤서준,081,하나은행,20250530,20250530103358094720,2,1,113141,0,01,01,3837477,0,081,3456,1077906,C000000013,00013,001,보험료,,U155005
01,110222333444,윤서준,081,하나은행,01,110555444333,서준호,081,하나은행,20250530,20250530103358094720,1,1,113142,0,01,01,3837477,0,081,4567,12174164,C000000008,00008,002,보험료,,U951911
01,110444555666,강민지,020,우리은행,01,110444333222,장민석,020,우리은행,20250624,20250624164345388026,2,1,113143,0,04,01,387793,0,020,5678,2489327,C000000006,00006,001,임대료,,U638171
01,110444333222,장민석,020,우리은행,01,110444555666,강민지,020,우리은행,20250624,20250624164345388026,1,1,113144,0,04,01,387793,0,020,8901,2243722,C000000016,00016,002,임대료,,U906732
01,110888999000,최지훈,088,신한은행,01,110777666555,홍시우,004,국민은행,20251116,20251116174545051660,2,1,113145,0,04,01,92132,0,088,1234,1475945,C000000004,00004,001,생활비지원,,U752254
01,110777666555,홍시우,004,국민은행,01,110888999000,최지훈,088,신한은행,20251116,20251116174545051660,1,1,113146,0,04,01,92132,0,004,3456,16653234,C000000015,00015,002,생활비지원,,U749969
01,110111000999,권나연,088,신한은행,02,ATM4240414736,ATM명동점,088,신한은행,20250901,20250901115805945848,2,1,113147,0,03,02,72329,1,088,0123,10888761,C000000017,00017,001,서비스비용,9309132775831385,U264465
01,110444555666,강민지,020,우리은행,01,110555666777,이민수,020,우리은행,20250102,20250102161749261798,2,1,113148,0,02,01,69656,0,020,8901,2419671,C000000006,00006,001,투자금,,U909704
01,110555666777,이민수,020,우리은행,01,110444555666,강민지,020,우리은행,20250102,20250102161749261798,1,1,113149,0,02,01,69656,0,020,7890,2860728,C000000003,00003,002,투자금,,U610488
01,110999888777,배수지,011,농협은행,01,110888999000,최지훈,088,신한은행,20250303,20250303120016269462,2,1,113150,0,02,01,68753,0,011,9012,11913190,C000000019,00019,001,상환금,,U924268
01,110888999000,최지훈,088,신한은행,01,110999888777,배수지,011,농협은행,20250303,20250303120016269462,1,1,113151,0,02,01,68753,0,088,2345,1544698,C000000004,00004,002,상환금,,U143530
01,110777666555,홍시우,004,국민은행,02,ATM2781289412,ATM을지로점,004,국민은행,20250304,20250304113735291641,2,1,113152,0,03,02,49831,1,004,3456,16603403,C000000015,00015,001,의료비,5496608756421787,U496052
01,110777666555,홍시우,004,국민은행,02,ATM1461488783,ATM명동점,004,국민은행,20250103,20250103161312423804,2,1,113153,0,03,02,4663294,1,004,1234,11940109,C000000015,00015,001,송금,8371872812808823,U103933
01,110888999000,최지훈,088,신한은행,01,110222111000,안유진,011,농협은행,20250419,20250419105818463986,2,1,113154,0,04,01,302745,0,088,2345,1241953,C000000004,00004,001,컨설팅비,,U724624
01,110222111000,안유진,011,농협은행,01,110888999000,최지훈,088,신한은행,20250419,20250419105818463986,1,1,113155,0,04,01,302745,0,011,0123,2053908,C000000014,00014,002,컨설팅비,,U621962
01,110999000111,송하은,004,국민은행,01,110999888777,배수지,011,농협은행,20250326,20250326152342986423,2,1,113156,0,02,01,1826222,0,004,2345,6323157,C000000010,00010,001,서비스비용,,U458679
01,110999888777,배수지,011,농협은행,01,110999000111,송하은,004,국민은행,20250326,20250326152342986423,1,1,113157,0,02,01,1826222,0,011,9012,13739412,C000000019,00019,002,서비스비용,,U908168
01,110111000999,권나연,088,신한은행,01,110666555444,노태양,081,하나은행,20250427,20250427173605649440,2,1,113158,0,04,01,2228061,0,088,0123,8660700,C000000017,00017,001,급여이체,,U860840
01,110666555444,노태양,081,하나은행,01,110111000999,권나연,088,신한은행,20250427,20250427173605649440,1,1,113159,0,04,01,2228061,0,081,6789,28348629,C000000018,00018,002,급여이체,,U574098
01,110777666555,홍시우,004,국민은행,01,110444555666,강민지,020,우리은행,20250503,20250503123507828287,2,1,113160,0,01,01,23180,0,004,4567,11916929,C000000015,00015,001,선물,,U983784
01,110444555666,강민지,020,우리은행,01,110777666555,홍시우,004,국민은행,20250503,20250503123507828287,1,1,113161,0,01,01,23180,0,020,6789,2442851,C000000006,00006,002,선물,,U674283
01,110222111000,안유진,011,농협은행,01,110111000999,권나연,088,신한은행,20251130,20251130125618861944,2,1,113162,0,04,01,1369591,0,011,7890,684317,C000000014,00014,001,선물,,U601022
01,110111000999,권나연,088,신한은행,01,110222111000,안유진,011,농협은행,20251130,20251130125618861944,1,1,113163,0,04,01,1369591,0,088,0123,10030291,C000000017,00017,002,선물,,U185988
01,110777666555,홍시우,004,국민은행,01,110888777666,오채원,088,신한은행,20250517,20250517105846921521,2,1,113164,0,01,01,55268,0,004,4567,11861661,C000000015,00015,001,임대료,,U845939
01,110888777666,오채원,088,신한은행,01,110777666555,홍시우,004,국민은행,20250517,20250517105846921521,1,1,113165,0,01,01,55268,0,088,2345,4962997,C000000012,00012,002,임대료,,U652535
01,110888777666,오채원,088,신한은행,02,ATM2340200805,ATM종로점,088,신한은행,20250430,20250430145135101930,2,1,113166,0,03,02,2680323,1,088,0123,2282674,C000000012,00012,001,컨설팅비,4240010245848834,U765115
01,110444333222,장민석,020,우리은행,01,110555444333,서준호,081,하나은행,20250807,20250807093106399237,2,1,113167,0,04,01,332453,0,020,7890,1911269,C000000016,00016,001,서비스비용,,U333886
01,110555444333,서준호,081,하나은행,01,110444333222,장민석,020,우리은행,20250807,20250807093106399237,1,1,113168,0,04,01,332453,0,081,4567,1410359,C000000013,00013,002,서비스비용,,U679505
01,110222111000,안유진,011,농협은행,01,110111000999,권나연,088,신한은행,20250519,20250519125303873408,2,1,113169,0,01,01,75201,0,011,9012,609116,C000000014,00014,001,상환금,,U489330
01,110111000999,권나연,088,신한은행,01,110222111000,안유진,011,농협은행,20250519,20250519125303873408,1,1,113170,0,01,01,75201,0,088,9012,10105492,C000000017,00017,002,상환금,,U670528
01,110555666777,이민수,020,우리은행,01,110888999000,최지훈,088,신한은행,20250215,20250215133839718100,2,1,113171,0,02,01,87470,0,020,7890,2773258,C000000003,00003,001,선물,,U954455
01,110888999000,최지훈,088,신한은행,01,110555666777,이민수,020,우리은행,20250215,20250215133839718100,1,1,113172,0,02,01,87470,0,088,0123,1329423,C000000004,00004,002,선물,,U882007
01,110987654321,박영희,004,국민은행,01,110111222333,정수민,004,국민은행,20250306,20250306115709811435,2,1,113173,0,02,01,412403,0,004,4567,1581355,C000000002,00002,001,프로젝트비용,,U615084
01,110111222333,정수민,004,국민은행,01,110987654321,박영희,004,국민은행,20250306,20250306115709811435,1,1,113174,0,02,01,412403,0,004,1234,22196715,C000000005,00005,002,프로젝트비용,,U786216
01,110333222111,문지훈,004,국민은행,02,ATM4728449111,ATM을지로점,004,국민은행,20250413,20250413091715971962,2,1,113175,0,03,02,17680,1,004,2345,37018551,C000000020,00020,001,생활비지원,1858387071492640,U828639
01,110666555444,노태양,081,하나은행,01,110234567890,김철수,004,국민은행,20250505,20250505154358015879,2,1,113176,0,02,01,218692,0,081,3456,28129937,C000000018,00018,001,식비,,U230731
01,110234567890,김철수,004,국민은행,01,110666555444,노태양,081,하나은행,20250505,20250505154358015879,1,1,113177,0,02,01,218692,0,004,4567,3366438,C000000001,00001,002,식비,,U142453
01,110222111000,안유진,011,농협은행,01,110555444333,서준호,081,하나은행,20251213,20251213135010614473,2,1,113178,0,04,01,2774498,0,011,0123,552976,C000000014,00014,001,생활비지원,,U247242
01,110555444333,서준호,081,하나은행,01,110222111000,안유진,011,농협은행,20251213,20251213135010614473,1,1,113179,0,04,01,2774498,0,081,6789,4184857,C000000013,00013,002,생활비지원,,U557027
01,110222333444,윤서준,081,하나은행,01,110888999000,최지훈,088,신한은행,20250821,20250821104030916936,2,1,113180,0,04,01,3752649,0,081,6789,8421515,C000000008,00008,001,컨설팅비,,U122266
01,110888999000,최지훈,088,신한은행,01,110222333444,윤서준,081,하나은행,20250821,20250821104030916936,1,1,113181,0,04,01,3752649,0,088,1234,5082072,C000000004,00004,002,컨설팅비,,U295783
01,110111000999,권나연,088,신한은행,01,110999000111,송하은,004,국민은행,20250528,20250528171347384549,2,1,113182,0,04,01,85243,0,088,9012,10020249,C000000017,00017,001,대출상환,,U515524
01,110999000111,송하은,004,국민은행,01,110111000999,권나연,088,신한은행,20250528,20250528171347384549,1,1,113183,0,04,01,85243,0,004,4567,6408400,C000000010,00010,002,대출상환,,U756796
01,110888999000,최지훈,088,신한은행,01,110777888999,조은비,088,신한은행,20251111,20251111123912475247,2,1,113184,0,01,01,13498,0,088,0123,5068574,C000000004,00004,001,송금,,U908052
01,110777888999,조은비,088,신한은행,01,110888999000,최지훈,088,신한은행,20251111,20251111123912475247,1,1,113185,0,01,01,13498,0,088,9012,-1420662,C000000007,00007,002,송금,,U638349
01,110987654321,박영희,004,국민은행,01,110222111000,안유진,011,농협은행,20250814,20250814161236467845,2,1,113186,0,04,01,87624,0,004,2345,1493731,C000000002,00002,001,카드대금,,U551114
01,110222111000,안유진,011,농협은행,01,110987654321,박영희,004,국민은행,20250814,20250814161236467845,1,1,113187,0,04,01,87624,0,011,8901,640600,C000000014,00014,002,카드대금,,U743468
01,110111000999,권나연,088,신한은행,01,110444555666,강민지,020,우리은행,20250402,20250402150306477474,2,1,113188,0,01,01,41651,0,088,1234,9978598,C000000017,00017,001,프로젝트비용,,U701942
01,110444555666,강민지,020,우리은행,01,110111000999,권나연,088,신한은행,20250402,20250402150306477474,1,1,113189,0,01,01,41651,0,020,5678,2484502,C000000006,00006,002,프로젝트비용,,U421039
01,110222333444,윤서준,081,하나은행,01,110999000111,송하은,004,국민은행,20250630,20250630155635776837,2,1,113190,0,04,01,3278394,0,081,5678,5143121,C000000008,00008,001,생활비,,U903930
01,110999000111,송하은,004,국민은행,01,110222333444,윤서준,081,하나은행,20250630,20250630155635776837,1,1,113191,0,04,01,3278394,0,004,1234,9686794,C000000010,00010,002,생활비,,U885186
01,110555666777,이민수,020,우리은행,01,110222333444,윤서준,081,하나은행,20250114,20250114164112857990,2,1,113192,0,02,01,2985299,0,020,7890,1614714,C000000003,00003,001,대출상환,,U253286
01,110222333444,윤서준,081,하나은행,01,110555666777,이민수,020,우리은행,20250114,20250114164112857990,1,1,113193,0,02,01,2985299,0,081,6789,8128420,C000000008,00008,002,대출상환,,U969793
01,110111222333,정수민,004,국민은행,02,ATM3454691351,ATM강남점,004,국민은행,20250122,20250122093158654743,2,1,113194,0,03,02,3293735,1,004,3456,18902980,C000000005,00005,001,카드대금,7194661366633474,U911134
01,110666555444,노태양,081,하나은행,01,110777888999,조은비,088,신한은행,20250920,20250920161047734859,2,1,113195,0,04,01,3353347,0,081,4567,24776590,C000000018,00018,001,임대료,,U689014
01,110777888999,조은비,088,신한은행,01,110666555444,노태양,081,하나은행,20250920,20250920161047734859,1,1,113196,0,04,01,3353347,0,088,1234,1932685,C000000007,00007,002,임대료,,U574352
01,110999000111,송하은,004,국민은행,01,110666555444,노태양,081,하나은행,20251208,20251208141342149576,2,1,113197,0,04,01,13179,0,004,3456,9673615,C000000010,00010,001,교통비,,U306568
01,110666555444,노태양,081,하나은행,01,110999000111,송하은,004,국민은행,20251208,20251208141342149576,1,1,113198,0,04,01,13179,0,081,5678,24789769,C000000018,00018,002,교통비,,U396078
01,110333444555,임도현,020,우리은행,01,110111000999,권나연,088,신한은행,20251128,20251128170831700374,2,1,113199,0,02,01,391490,0,020,5678,13480502,C000000011,00011,001,식비,,U156168
01,110111000999,권나연,088,신한은행,01,110333444555,임도현,020,우리은행,20251128,20251128170831700374,1,1,113200,0,02,01,391490,0,088,0123,10370088,C000000017,00017,002,식비,,U394162
01,110333444555,임도현,020,우리은행,01,110222333444,윤서준,081,하나은행,20250608,20250608160607511707,2,1,113201,0,01,01,59715,0,020,5678,13420787,C000000011,00011,001,부동산거래,,U403314
01,110222333444,윤서준,081,하나은행,01,110333444555,임도현,020,우리은행,20250608,20250608160607511707,1,1,113202,0,01,01,59715,0,081,5678,8188135,C000000008,00008,002,부동산거래,,U595663
01,110222333444,윤서준,081,하나은행,01,110999888777,배수지,011,농협은행,20250502,20250502133610823833,2,1,113203,0,01,01,1303621,0,081,5678,6884514,C000000008,00008,001,공과금,,U977551
01,110999888777,배수지,011,농협은행,01,110222333444,윤서준,081,하나은행,20250502,20250502133610823833,1,1,113204,0,01,01,1303621,0,011,8901,15043033,C000000019,00019,002,공과금,,U820740
01,110987654321,박영희,004,국민은행,02,ATM9594545675,ATM을지로점,004,국민은행,20250813,20250813155517981237,2,1,113205,0,03,02,2343523,1,004,3456,1773542,C000000002,00002,001,투자금,2032417331235641,U499415
01,110444555666,강민지,020,우리은행,01,110222111000,안유진,011,농협은행,20250305,20250305133209282966,2,1,113206,0,01,01,97041,0,020,8901,2387461,C000000006,00006,001,급여이체,,U895090
01,110222111000,안유진,011,농협은행,01,110444555666,강민지,020,우리은행,20250305,20250305133209282966,1,1,113207,0,01,01,97041,0,011,7890,737641,C000000014,00014,002,급여이체,,U480974
01,110222111000,안유진,011,농협은행,02,ATM1698057035,ATM을지로점,011,농협은행,20251123,20251123142008079013,2,1,113208,0,03,02,313046,1,011,8901,424595,C000000014,00014,001,투자금,3685825561638003,U367531
01,110234567890,김철수,004,국민은행,01,110111222333,정수민,004,국민은행,20250530,20250530095253549049,2,1,113209,0,04,01,1109934,0,004,4567,2256504,C000000001,00001,001,식비,,U331946
01,110111222333,정수민,004,국민은행,01,110234567890,김철수,004,국민은행,20250530,20250530095253549049,1,1,113210,0,04,01,1109934,0,004,3456,20012914,C000000005,00005,002,식비,,U255394
01,110666555444,노태양,081,하나은행,01,110555444333,서준호,081,하나은행,20250224,20250224102810649940,2,1,113211,0,04,01,425049,0,081,4567,24364720,C000000018,00018,001,교육비,,U494265
01,110555444333,서준호,081,하나은행,01,110666555444,노태양,081,하나은행,20250224,20250224102810649940,1,1,113212,0,04,01,425049,0,081,3456,4609906,C000000013,00013,002,교육비,,U299376
01,110333444555,임도현,020,우리은행,01,110444555666,강민지,020,우리은행,20250920,20250920104818193338,2,1,113213,0,01,01,68616,0,020,8901,13352171,C000000011,00011,001,서비스비용,,U970686
01,110444555666,강민지,020,우리은행,01,110333444555,임도현,020,우리은행,20250920,20250920104818193338,1,1,113214,0,01,01,68616,0,020,8901,2456077,C000000006,00006,002,서비스비용,,U464107
01,110777888999,조은비,088,신한은행,01,110999888777,배수지,011,농협은행,20251002,20251002163236763244,2,1,113215,0,04,01,3746997,0,088,1234,152523,C000000007,00007,001,투자금,,U121941
01,110999888777,배수지,011,농협은행,01,110777888999,조은비,088,신한은행,20251002,20251002163236763244,1,1,113216,0,04,01,3746997,0,011,8901,18790030,C000000019,00019,002,투자금,,U855097
01,110666555444,노태양,081,하나은행,01,110555666777,이민수,020,우리은행,20250322,20250322132802484146,2,1,113217,0,01,01,978287,0,081,3456,23386433,C000000018,00018,001,생활비지원,,U382221
01,110555666777,이민수,020,우리은행,01,110666555444,노태양,081,하나은행,20250322,20250322132802484146,1,1,113218,0,01,01,978287,0,020,5678,2593001,C000000003,00003,002,생활비지원,,U696260
01,110666555444,노태양,081,하나은행,01,110777666555,홍시우,004,국민은행,20251222,20251222092239398644,2,1,113219,0,04,01,961477,0,081,3456,22424956,C000000018,00018,001,투자금,,U291547
01,110777666555,홍시우,004,국민은행,01,110666555444,노태양,081,하나은행,20251222,20251222092239398644,1,1,113220,0,04,01,961477,0,004,1234,12823138,C000000015,00015,002,투자금,,U600750
01,110555666777,이민수,020,우리은행,02,ATM1996061579,ATM종로점,020,우리은행,20250514,20250514090050417371,2,1,113221,0,03,02,4687893,1,020,7890,-191688,C000000003,00003,001,상환금,8505527303587946,U109036
01,110111222333,정수민,004,국민은행,01,110777888999,조은비,088,신한은행,20250102,20250102175454146371,2,1,113222,0,04,01,16290,0,004,3456,19996624,C000000005,00005,001,서비스비용,,U111407
01,110777888999,조은비,088,신한은행,01,110111222333,정수민,004,국민은행,20250102,20250102175454146371,1,1,113223,0,04,01,16290,0,088,1234,168813,C000000007,00007,002,서비스비용,,U544284
01,110333222111,문지훈,004,국민은행,01,110666777888,한지우,011,농협은행,20251229,20251229111446249124,2,1,113224,0,04,01,197625,0,004,1234,36820926,C000000020,00020,001,선물,,U150442
01,110666777888,한지우,011,농협은행,01,110333222111,문지훈,004,국민은행,20251229,20251229111446249124,1,1,113225,0,04,01,197625,0,011,8901,8873317,C000000009,00009,002,선물,,U386051
01,110888999000,최지훈,088,신한은행,01,110999000111,송하은,004,국민은행,20250403,20250403175429454974,2,1,113226,0,01,01,3317139,0,088,1234,1751435,C000000004,00004,001,식비,,U302715
01,110999000111,송하은,004,국민은행,01,110888999000,최지훈,088,신한은행,20250403,20250403175429454974,1,1,113227,0,01,01,3317139,0,004,1234,12990754,C000000010,00010,002,식비,,U101033
01,110111000999,권나연,088,신한은행,01,110777888999,조은비,088,신한은행,20250823,20250823141825419863,2,1,113228,0,01,01,462329,0,088,9012,9907759,C000000017,00017,001,카드대금,,U699093
01,110777888999,조은비,088,신한은행,01,110111000999,권나연,088,신한은행,20250823,20250823141825419863,1,1,113229,0,01,01,462329,0,088,0123,631142,C000000007,00007,002,카드대금,,U544793
01,110222333444,윤서준,081,하나은행,02,ATM1980020642,ATM명동점,081,하나은행,20250708,20250708105747471343,2,1,113230,0,03,02,427594,1,081,3456,6456920,C000000008,00008,001,물품대금,3476709406018344,U497360
01,110777666555,홍시우,004,국민은행,02,ATM7931298623,ATM명동점,004,국민은행,20250927,20250927161017342206,2,1,113231,0,03,02,67920,1,004,4567,12755218,C000000015,00015,001,물품대금,1889069926418114,U902797
01,110777666555,홍시우,004,국민은행,01,110999888777,배수지,011,농협은행,20250925,20250925172949284826,2,1,113232,0,02,01,141066,0,004,4567,12614152,C000000015,00015,001,프로젝트비용,,U171856
01,110999888777,배수지,011,농협은행,01,110777666555,홍시우,004,국민은행,20250925,20250925172949284826,1,1,113233,0,02,01,141066,0,011,8901,18931096,C000000019,00019,002,프로젝트비용,,U743778
01,110333222111,문지훈,004,국민은행,01,110444555666,강민지,020,우리은행,20251031,20251031154823796557,2,1,113234,0,04,01,397349,0,004,4567,36423577,C000000020,00020,001,임대료,,U409354
01,110444555666,강민지,020,우리은행,01,110333222111,문지훈,004,국민은행,20251031,20251031154823796557,1,1,113235,0,04,01,397349,0,020,8901,2853426,C000000006,00006,002,임대료,,U944785
01,110666555444,노태양,081,하나은행,01,110777666555,홍시우,004,국민은행,20250304,20250304104056498157,2,1,113236,0,04,01,408494,0,081,5678,22016462,C000000018,00018,001,보험료,,U749348
01,110777666555,홍시우,004,국민은행,01,110666555444,노태양,081,하나은행,20250304,20250304104056498157,1,1,113237,0,04,01,408494,0,004,1234,13022646,C000000015,00015,002,보험료,,U132337
01,110777666555,홍시우,004,국민은행,02,ATM3982027726,ATM종로점,004,국민은행,20250419,20250419114144250534,2,1,113238,0,03,02,712327,1,004,4567,12310319,C000000015,00015,001,카드대금,5943510069090208,U834869
01,110888999000,최지훈,088,신한은행,01,110777888999,조은비,088,신한은행,20250804,20250804130322067139,2,1,113239,0,02,01,4858879,0,088,2345,-165734,C000000004,00004,001,회비,,U706314
01,110777888999,조은비,088,신한은행,01,110888999000,최지훈,088,신한은행,20250804,20250804130322067139,1,1,113240,0,02,01,4858879,0,088,2345,5490021,C000000007,00007,002,회비,,U858620
01,110987654321,박영희,004,국민은행,02,ATM7030671800,ATM종로점,004,국민은행,20250428,20250428175246937494,2,1,113241,0,03,02,1178916,1,004,4567,594626,C000000002,00002,001,송금,7757922225487383,U936050
01,110666777888,한지우,011,농협은행,01,110234567890,김철수,004,국민은행,20250908,20250908120557246825,2,1,113242,0,04,01,79333,0,011,9012,8793984,C000000009,00009,001,의료비,,U559766
01,110234567890,김철수,004,국민은행,01,110666777888,한지우,011,농협은행,20250908,20250908120557246825,1,1,113243,0,04,01,79333,0,004,2345,2335837,C000000001,00001,002,의료비,,U894499
01,110111222333,정수민,004,국민은행,02,ATM9078422316,ATM을지로점,004,국민은행,20250629,20250629151642603077,2,1,113244,0,03,02,52928,1,004,1234,19943696,C000000005,00005,001,부동산거래,8501270447396903,U818047
01,110111000999,권나연,088,신한은행,02,ATM8387222436,ATM명동점,088,신한은행,20251228,20251228170755729428,2,1,113245,0,03,02,4730971,1,088,9012,5176788,C000000017,00017,001,통신비,4929127840654923,U670376
01,110777888999,조은비,088,신한은행,01,110666555444,노태양,081,하나은행,20250920,20250920131547528625,2,1,113246,0,02,01,466159,0,088,2345,5023862,C000000007,00007,001,생활비,,U471605
01,110666555444,노태양,081,하나은행,01,110777888999,조은비,088,신한은행,20250920,20250920131547528625,1,1,113247,0,02,01,466159,0,081,6789,22482621,C000000018,00018,002,생활비,,U305392
01,110444555666,강민지,020,우리은행,01,110555444333,서준호,081,하나은행,20250503,20250503110647754100,2,1,113248,0,04,01,2773687,0,020,5678,2199965,C000000006,00006,001,생활비,,U387378
01,110555444333,서준호,081,하나은행,01,110444555666,강민지,020,우리은행,20250503,20250503110647754100,1,1,113249,0,04,01,2773687,0,081,4567,7383593,C000000013,00013,002,생활비,,U114355
01,110222111000,안유진,011,농협은행,01,110111222333,정수민,004,국민은행,20250708,20250708112756255736,2,1,113250,0,02,01,449572,0,011,8901,2211334,C000000014,00014,001,통신비,,U961004
01,110111222333,정수민,004,국민은행,01,110222111000,안유진,011,농협은행,20250708,20250708112756255736,1,1,113251,0,02,01,449572,0,004,4567,20393268,C000000005,00005,002,통신비,,U379912
01,110111000999,권나연,088,신한은행,01,110555666777,이민수,020,우리은행,20250502,20250502170946417944,2,1,113252,0,02,01,44795,0,088,9012,5131993,C000000017,00017,001,교통비,,U541250
01,110555666777,이민수,020,우리은행,01,110111000999,권나연,088,신한은행,20250502,20250502170946417944,1,1,113253,0,02,01,44795,0,020,8901,-146893,C000000003,00003,002,교통비,,U670486
01,110555666777,이민수,020,우리은행,01,110333444555,임도현,020,우리은행,20250827,20250827161648482790,2,1,113254,0,01,01,16387,0,020,7890,2101833,C000000003,00003,001,상환금,,U838643
01,110333444555,임도현,020,우리은행,01,110555666777,이민수,020,우리은행,20250827,20250827161648482790,1,1,113255,0,01,01,16387,0,020,6789,13368558,C000000011,00011,002,상환금,,U700153
01,110666555444,노태양,081,하나은행,01,110333222111,문지훈,004,국민은행,20251226,20251226134412242223,2,1,113256,0,04,01,1359430,0,081,5678,21123191,C000000018,00018,001,임대료,,U183356
01,110333222111,문지훈,004,국민은행,01,110666555444,노태양,081,하나은행,20251226,20251226134412242223,1,1,113257,0,04,01,1359430,0,004,4567,37783007,C000000020,00020,002,임대료,,U805718
01,110222111000,안유진,011,농협은행,01,110777666555,홍시우,004,국민은행,20250131,20250131112242530566,2,1,113258,0,01,01,47746,0,011,7890,2163588,C000000014,00014,001,의료비,,U335480
01,110777666555,홍시우,004,국민은행,01,110222111000,안유진,011,농협은행,20250131,20250131112242530566,1,1,113259,0,01,01,47746,0,004,2345,12358065,C000000015,00015,002,의료비,,U543183
01,110111222333,정수민,004,국민은행,01,110111000999,권나연,088,신한은행,20251219,20251219164840617334,2,1,113260,0,04,01,323840,0,004,2345,20069428,C000000005,00005,001,대출상환,,U810837
01,110111000999,권나연,088,신한은행,01,110111222333,정수민,004,국민은행,20251219,20251219164840617334,1,1,113261,0,04,01,323840,0,088,0123,5455833,C000000017,00017,002,대출상환,,U899779
